"","title","contents"
"32","'앙숙' 코소보-세르비아 또다시 긴장 고조…서방, 일제히 경고","  코소보, 세르비아계 시위대에 최루탄 발포…세르비아, 접경에 군병력 배치 정빛나 특파원 = '발칸반도의 앙숙' 코소보와 세르비아 간 긴장이 다시 고조되면서 서방이 일제히 경고음을 높이고 있다. 옌스 스톨텐베르그... "
"33","[포토] 충돌하는 코소보 주민들과 나토 평화유지군","  29일(현지시간) '발칸반도의 화약고'라 불리는 코소보 북부 즈베찬에서 세르비아계 주민들이 시청 청사 앞에서 북대서양조약기구(NATO·나토) 코소보평화유지군(KFOR) 병력과 충돌하고 있다. 이번 시위로 KFOR... "
"34","전범 재판소에 선 ‘코소보의 조지 워싱턴’···코소보 전 대통령 재판 시작","  잔혹한 ‘인종 청소’가 벌어졌던 1998~1999년 코소보전쟁 당시 세르비아군에 맞서 게릴라 부대인 코소보해방군(KLA)을 이끌었던 하심 타치 전 코소보 대통령(54)에 대한 전범 재판이 3일(현지시간) 시작됐다. AP·로이터통신... "
"35","타치 전 코소보 대통령 전범재판 시작","  하심 타치(54) 전 코소보 대통령이 25년 전 세르비아와의 독립 전쟁에서 피비린내 나는 살인과 고문을 한 혐의로 3일 네덜란드 헤이그 주재 코소보 특별재판소에서 재판을 받고 있다고 AFP 통신이 보도했다. 검찰은 전쟁... "
"36","타치 전 코소보 대통령, 헤이그 특별재판소서 전범재판","  전 코소보 대통령이 전쟁 범죄 혐의로 다음 주 법정에 선다. 31일(현지시간) 로이터 통신에 따르면 타치 전 대통령은 4월 3일 네덜란드 헤이그 주재 코소보 특별재판소에서 전범 혐의로 재판받는다. 특별재판소는 2020년... "
"37","세르비아·코소보, 관계정상화 '반쪽합의'…EU·나토, 이행 촉구(종합)","  코소보가 관계 정상화를 골자로 한 유럽연합(EU) 중재안의 세부 이행 방안에 합의했으나 서명에는 이르지 못했다. 18일(현지시간) 로이터통신 등에 따르면 알렉산다르 부치치 세르비아 대통령, 알빈 쿠르티 코소보 총리는... "
"38","코소보-세르비아, 관계정상화 마라톤 협상…최종 합의엔 실패","  코소보와 세르비아가 유럽연합(EU)이 중재한 마라톤협상 끝에 관계 정상화에 원칙적 합의를 했으나 최종... 호세프 보렐 유럽연합 외교·안보 대표는 18일 저녁(현지 시각) 북마케도니아의 휴양도시 오흐리드에서 코소보와... "
"39","""코소보 독립국 인정해선 안돼"" 세르비아서 협상 반대 시위","  세르비아-코소보 '관계 정상화' 협상 앞두고 수천명 거리로 신창용 특파원 = 세르비아 수도 베오그라드에서 17일 저녁(현지시간) 수천 명의 시민들이 코소보와 관계 정상화에 반대하는 시위를 벌였다고 AFP, 로이터 통신이... "
"40","세르비아 대통령, 코소보와 회담 앞두고 ""아무것도 서명 않겠다""","  코소보와 합의한 'EU 중재안' 추가 논의 하기도 전에 협상 결렬 예고 신창용 특파원 = 알렉산다르 부치치 세르비아 대통령은 코소보 총리와의 관계 정상화 추가 협상을 이틀 앞둔 16일(현지시간) ""아무것도 서명하지 않겠다... "
"41","EU, ‘앙숙’ 세르비아·코소보 평화안 최종 합의 도달할 것으로 예상","  세르비아와 코소보가 평화안 승인 후 관계 정상화 최종 합의에 도달할 것으로 예상한다고 지난 9일(현지시간) 밝혔다. 로이터 통신에 따르면 양국 정상은 오는 18일 북마케도니아 오흐리드에서 만나 '세르비아-코소보... "
