"","title","contents"
"20","삼성물산, 태양광서 SMR까지…친환경 에너지 밸류체인 구축 가속도","  루마니아 SMR 건설 사업을 위해 루마니아 원자력공사를 포함해 6개의 글로벌 업체와 업무 협약을 맺고 사업에 참여하기로 했다. 유럽최초의 SMR인 이번 사업은 총 462MW규모로 건설될 예정이다. 한국과 미국, 일본, UAE 등... "
"21","러, 우크라 이즈마일항 집중 타격…'나토' 루마니아 ""용납 못해""(종합)","  러시아가 2일(현지시간) 루마니아 국경과 가까운 우크라이나 오데사주(州) 이즈마일 항구의 곡물 시설을 또 다시 공격했다. 우크라이나는 러시아를 비난했고, 루마니아는 ""용납할 수 없다""고 경고했다. BBC 등 외신들을... "
"22","안동 찾은 잼버리 대원들 ""탈춤 재밌어요""…신명나는 문화체험(종합)","  하나, 둘 절쑤!"" '2023 새만금 세계 스카우트 잼버리' 공식 일정을 마친 체코·루마니아·우루과이 스카우트... 루마니아에서 온 베로(17)는 ""춤 동작이 매우 신나고 재미있었다""며 ""한국 방문은 처음이지만 많은 흥미를... "
"23","잼버리 루마니아·몰도바 대원들, 충남도립대서 머문다","  새만금 잼버리가 사실사 조기 폐막하면서 루마니아·몰도바 대원 132명이 충남 청양군에 위치한 충남도립대... 루마니아와 몰도바 스카우터 등은 9일 보령머드체험에 참가, 10일은 태풍 경로 등을 면밀히 살펴 일정을 협의... "
"24","러, 나토 회원국 루마니아 인근 오데사항 공격 강화","  러시아군이 샤헤드 드론을 이용해 북대서양조약기구(나토) 회원국인 루마니아와의 국경 근처의 우크라이나... 우크라이나 검찰총장실은 우크라이나-루마니아 국경의 일부를 이루는 다뉴브강 지역에 공격이 이뤄졌다고... "
"25","신유빈, WTT탁구 리마 결승 진출…'루마니아 스타' 쇠츠와 격돌(종합)","  (16위·루마니아)를 상대로 올해 2번째 WTT 단식 우승에 도전한다. 1995년생으로 신유빈보다 9살 많은 쇠츠는 10년 가까이 루마니아 탁구 간판으로 활약하고 있는 베테랑이다. 나이를 제외하면 신유빈과 쇠츠는... "
"26","러, 루마니아 접경지역 폭격에 밀가격 5개월 만에 최고 ‘급등’","  러시아가 우크라이나 곡물 수출시설에 대한 공격을 루마니아 접경 지역인 다뉴브강 항구로 넓히자 세계... 그런 가운데 러시아가 루마니아 접경지인 다뉴브강 항구 마을로 공격 범위를 넓히면서 세계 식량 안보에 대한... "
"27","루마니아, 초계함 도입 사업 전면 중단","  원인 루마니아가 초계함 도입 사업을 전면 중단한다. 초계함 도입 과정에서 경쟁 입찰 업체의 항의가 보고되는 등 프로그램 지연이 발생하자 도입을 취소했다. 루마니아 국방부(MND)는 8일(현지시간) 루마니아가... "
"28","네덜란드까지 ""더 짓겠다""…K원전 수출문 활짝, SMR도 속도","  루마니아와는 지난 6월 2600억원 규모의 원전 삼중수소제거설비 수출 계약을 체결했다. 튀르키예 등으로의... 삼성물산은 지난 6월 루마니아 원자력공사 등 5개사와 루마니아 내 462㎿ SMR 건설을 공동 추진하는 업무협약... "
"29","우크라 곡물 수출 새 생명줄… 루마니아 술리나 운하","  삼각주 루마니아 영토에 있는 술리나 수로(운하)가 우크라이나 곡물 수출로의 유력한 대안으로 부상하고... 북대서양조약기구(NATO) 회원국인 루마니아 내륙 수로여서 우크라이나 항구를 미사일 공격해온 러시아의... "
"30","수백만 추종 ‘여혐’ 인플루언서, 루마니아서 성폭행 재판 앞두고 가택 연금...","  테이트가 루마니아에서 성폭행 및 인신매매 혐의 재판을 앞두고 4일 가택연금이 해제됐다. 영국 BBC방송 등에 따르면 루마니아 항소법원은 이날 성명을 내고 테이트와 그의 동생 트리스탄 테이트, 루마니아인 여성 공범... "
"31","러軍, 팔라우 화물선 경고사격…곡물협정 탈퇴후 흑해 심상찮다","  수크르 오칸은 경고 사격 당시 우크라이나 이즈마일 항구로 향하고 있었고, 현재는 루마니아 술리나 항구로... 튀르키예 국방부 관계자는 루마니아로 향하는 선박과 관련된 사건이 발생했다는 사실을 확인했다며 “당국이... "
"32","루마니아 외국인투자 동향 및 트렌드","  루마니아 외국인투자 상승세 최근 몇 년 새 루마니아는 동유럽에서 외국인 직접 투자의 유망한 목적지로 부상했다. 루마니아가 새로운 투자 기회를 찾는 다국적 기업의 주목을 받는 이유로는 성장하는 경제... "
"33","체코·루마니아 등 잼버리 참가자, 내일 안동 방문","  ◀ＥＮＤ▶ 이번에 안동을 방문하는 스카우트는 체코 82명, 루마니아 20명, 우루과이 33명 등입니다. 이들은 안동 청소년수련원에서 1박 2일, 또는 2박 3일 동안 숙박하며, 하회마을과 병산서원 등을 탐방할 예정입니다. "
"34","배구 유럽선수권 '환상적 개막'... 한국, 아시아선수권 출격","  이탈리아-루마니아 경기 장면... 베로나 아레나 (2023.8.16) ⓒ 유럽배구연맹 2023 여자배구 유럽선수권 대회가... 바로 그곳에서 이번 여자배구 유럽선수권 대회 개막전인 이탈리아-루마니아 경기가 열린 것이다. 물론... "
"35","루마니아, 무분별한 벌목에 사라지는 숲","  1500킬로미터에 달하는 카르타피아 산맥은 절 반 이상이 루마니아에 있고, 8개국에 뻗어있는 산맥입니다.... ""] 루마니아의 삼림은 약 660만 헥타르로, 국토의 1/3을 덮고 있고, 목재 산업은 100억 유로 규모에 달합니다.... "
"36","[한국인 이만희 평화실화 FOCUS│HWPL의 순간들49-국제법 제정을 위한 강연 및...","  평화로"" 루마니아 고위급 평화 회담서 평화를 위한 공감과 연대 [천지일보=유영선 기자] 제27차 세계 평화 순방에서는 독일과 노르웨이, 루마니아가 '한반도 평화통일'을 지지했다. 독일 프랑크푸르트에서는 유럽의 평화... "
"37","하회마을서 탈춤 '얼쑤'…잼버리 잔류 대원들 경북서 문화체험","  하나, 둘 절쑤!“ '2023 새만금 세계 스카우트 잼버리' 공식 일정을 마친 체코·루마니아·우루과이 스카우트... 루마니아에서 온 베로(17)는 ""춤 동작이 매우 신나고 재미있었다""며 ""한국 방문은 처음이지만 많은 흥미를... "
"38","대구오페라, 자체제작 공연 해외로 수출한다","  에스토니아와 루마니아 국립극장 무대에 자체 제작 공연들을 선보이기로 했다고 9일 밝혔다.... 이어 8월 4일에는 루마니아 부쿠레슈티 국립오페라극장(극장장 다니엘 징가)과 대구오페라하우스 간 공연 초청에 관한... "
"39","신유빈, WTT 리마 여자 단·복식 2관왕…올해 2번째 단식 정상(종합)","  '루마니아 스타' 쇠츠에 역전승…전지희와 3번째 복식 우승 합작 신유빈(9위·대한항공)이... 신유빈은 6일(현지시간) 페루 리마에서 열린 대회 마지막 날 여자 단식 결승에서 '루마니아 스타' 베르나데트 쇠츠(16위... "
"40","부채춤으로 인사하는 최은정무용단, 루마니아 국제민속축제 참가","  = 4일(현지시간) 루마니아 바슬루이 떼아뜨룰 드바라원형극장에서 개최된 제8회 호라 딘 스트라부니 바슬루이 국제민속축제에 한국대표로 참가한 최은정(목원대체육학부교수)무용단원들이 1천 여명의 관객들에게... "
"41","세계 잼버리 참가 대원, 경북 문화유산에 반하다","  또 체코와 루마니아에서 참가한 102명은 12~13일까지, 우루과이 참가자 33명은 12일부터 14일까지 세계문화유산... 더불어 체코, 루마니아, 우루과이 대원 130여명도 12일부터 13일까지 경주 관광문화 체험 프로그램 활동을... "
"42","루마니아에서 펼쳐진 한국의 부채춤 공연","  (현지시간) 루마니아 알바주 아이우드시에서 개최된 국제민속축제에 한국대표로 참가한 최은정(목원대체육학부교수)무용단원들이 폐막식 퍼레이드행사에서 한국전통춤인 부채춤을 선보이고 있다. 루마니아... "
"43","우크라 접경 루마니아 항 진입 줄 선 곡물 트럭","  = 31일(현지시간) 우크라이나 접경인 루마니아 콘스탄차 항의 곡물 터미널로 들어 가기 위해 곡물 수송 트럭이 길게 줄을 서 있다. 2023.8.2 "
"44","루마니아, 무분별 벌목에 사라지는 숲","  1500킬로미터에 달하는 카르타피아 산맥은 절 반 이상이 루마니아에 있고, 8개국에 뻗어있는 산맥입니다.... ""] 루마니아의 삼림은 약 660만 헥타르로, 국토의 1/3을 덮고 있고, 목재 산업은 100억 유로 규모에 달합니다.... "
"45","[영상] 러, 루마니아 코앞 항구 폭격…나토와 직접충돌 우려 커지나","  러시아가 루마니아 코앞의 다뉴브강 항구를 공격하면서 북대서양조약기구(NATO·나토)와의 직접 충돌 위험이 커지고 있다고 24일(현지시간) 뉴욕타임스(NYT)가 보도했습니다. 러시아는 이날 나토 회원국인 루마니아와... "
"46","[방방곡곡] 대구오페라하우스 ‘나비부인’과 ‘심청’, 유럽 무대서 공연","  루마니아 등이 초청 올해로 개관 20주년을 맞는 ‘대구오페라하우스’가 기획부터 연출까지 자체 제작한 공연을 유럽 무대에 올리게 됐다. 대구문화예술진흥원은 “대구오페라하우스가 루마니아 부쿠레슈티... "
"47","2600억원 규모 루마니아 삼중수소제거설비 수주","  한국수력원자력(이하 한수원)이 루마니아에서 2600억 원 규모의 삼중수소제거설비(TRF) 건설 사업을... 이번 계약을 통해 향후 루마니아뿐 아니라 유럽 지역의 신규 원전 건설 및 가동 원전 설비 개선 사업 등에 있어서도... "
"48","러시아, 또 다뉴브강 항만 곡물시설 공습...나토 회원국 루마니아 인근 겨냥 ...","  또한 북대서양조약기구(NATO·나토) 회원국인 루마니아와 인접한 곳입니다.■ 나토 접경 타겟...충돌 확대 우려러시아는 지난 달 24일에도 루마니아와 국경을 맞댄 오데사주 레니의 다뉴브강 항만을 공격한 바 있습니다.... "
"49","이정현 20점 활약에도 한국 U대표 루마니아에 패배","  사진 | 스포츠서울 이웅희기자 iaspire@ 한국이 이정현의 활약에도 불구하고 루마니아를 넘지 못했다. 한국 유니버시아드 남자농구 대표팀은 4일 중국 청두에서 열린 제 31회 하계 유니버시아드 대회 루마니아와의 5... "
"50","[연합뉴스 이 시각 헤드라인] - 18:00","  전문보기: https://www.yna.co.kr/view/AKR20230802123600004 ■ 러, 루마니아 코앞 항만 또 공습…젤렌스키 ""세계가 대응해야"" 러시아가 북대서양조약기구(NATO·나토) 회원국인 루마니아와 국경을 맞댄 우크라이나의... "
"51","루마니아에서 돌아온 신한은행 김소니아, 어린 선수들 성장 느꼈을까?","  대한민국과 루마니아 이중국적자라 오프시즌이면 루마니아에서 3x3 대표팀 일정을 소화해야 한다. 김소니아는 “항상 시즌이 끝나면 루마니아에 3x3 대표팀 일정을 소화하기 위해 다녀온다. 이번에는 일정이 더 길어져서... "
"52","헌혈하면 ‘15만원짜리 콘서트’ 공짜… ‘드라큘라 고장’의 이색 이벤트","  루마니아 클루지나포카에서는 매년 대규모 댄스 음악 축제 ‘언톨드 페스티벌’이 개최된다. 올해 행사는 지난 3일(현지 시간)부터 6일까지 진행됐으며, 4일 간 루마니아를 비롯한 유럽 각국에서 약 42만명이 데이비드... "
