"","title","contents"
"21","ASUS Ryzen 9 7945HX3D 노트북, 써멀 그리스 대신 액체 금속 적용","  ASUS가 Ryzen 9 7945HX3D 프로세서를 탑재한 노트북에 써멀 그리스가 아닌 액체 금속을 사용한 것으로... 6도 였으며 CPU와 GPU 열을 효과적으로 배출시키는 것으로 평가됐다. 태그 : ASUS,액체금속,써멀그리스 "
"22","그리스 산불 참사…잿더미서 시신 18구 한꺼번에 발견","  산불이 나흘째 이어지고 있는 그리스 동북부에서 불에 탄 시신 18구가 한꺼번에 발견됐다고 로이터통신 등이... 아반타스에서 멀지 않은 그리스 항구 도시 알렉산드루폴리스에서는 주민들에게 대피령이 내려졌습니다.... "
"23","산불에 휩싸인 그리스 마을 가옥","  21일(현지시각) 그리스 에브로스주 알렉산드루폴리스 인근에서 발생한 산불로 아반타스 마을 가옥이 불길에 휩싸이고 있다. 덥고 건조한 날씨 속 강풍으로 불길이 거세게 확산해 인근 마을 주민들이 대피하고 고속도로... "
"24","그리스 산불 계속… 잿더미서 시신 20여구 발견","  22일 그리스 수도 아테네와 인접한 마을인 하시아에서 산불을 진압하던 소방관이 솟구치는 화염을 뒤로한 채 다급하게 손짓을 하고 있다. 이날 그리스 동북부를 휩쓴 산불로 에브로스 지역에서는 불에 탄 시신이 20여 구... "
"25","그리스 면적만큼 캐나다가 불탔다","  올 들어 이제까지 불에 탄 지역을 모두 합하면 그리스 면적과 맞먹는 1370만㏊로, 이전 기록인 1989년 730만㏊의 2배 규모다. 대피에 나선 사람들도 16만8000명에 달한다. 캐나다 정부 관리들은 광범위한 가뭄 등으로 인해... "
"26","「참전기념 시설물 소개」(23) 그리스군 참전기념비","  우리나라가 존망의 위기에 처했던 73년 전, 그리스는 자국 상황이 여의치 않았음에도 보병 1개 대대 1,263명과 수송기 1개 편대를 파견했다. 그리스군 용사들은 강원도 철원 313고지 전투, 강원도 김화 420고지 전투를... "
"27","이민 이슈로 번진 그리스 산불... 잿더미서 '이주민 추정' 시신 19구 발견","  두 달째 그리스 곳곳을 불태우고 있는 대형 산불이 '이민 이슈'로까지 옮겨붙고 있다. 화마(火魔)가 집어삼킨 튀르키예 접경 지역의 잿더미에서 이민자들로 추정되는 시신 19구가 발견된 것이다. 이와 별개로 그리스... "
"28","그리스 총리와 회담하는 젤렌스키 대통령","  볼로디미르 젤렌스키(왼쪽) 우크라이나 대통령과 키리아코스 미초타키스 그리스 총리가 21일(현지시각) 그리스 아테네의 총리 집무실 막시모스 맨션에서 회담하고 있다. 유럽연합(EU)-발칸 비공식 회의 참석차 그리스를... "
"29","기후 재해에 가장 취약한 사람들… “튀르키예→그리스 이민자 26명 산불로 사...","  그리스와 튀르키예 접경 지역인 에게해 연안에서 나흘째 산불이 번져 사망자가 속출하고 있다. 튀르키예 접경 지역인 그리스 북동부 에브로스현(縣)에서도 산불이 발생해 한 마을과 인근의 숲에서 불에 탄 시신 26구가... "
"30","그리스(대형산불)를 위해 기도요청 드립니다. [김미영 선교사]","  그리스를 (유럽) 위해서 기도해 주세요! 특히 주님의 집, 농장위해,,, 그리스 북쪽 Ebro 튀리키예(터키)와 국경 지역인 알렉산드로 폴리에서 4일째 불이 나서 8개 지역에 산불이 계속 나고 민가로 번져서 병원까지 불길이... "
"31","연기 뚫고 산불 진화하는 그리스 소방 헬기","  21일 (현지시간) 산불이 발생해 불길이 거세게 확산되는 그리스 프로드로모스의 숲에서 소방 헬기가 진화 작업을 하고 있다. 2023.8.22 ⓒ AFP=뉴스1 "
"32","만용은 용기로, 신중은 비겁으로… 역병이 부른 ‘가치의 전복’[조대호 신화...","  《투키디데스는 전쟁과 내분 속 인간의 모습을 가감 없이 그려냈다. ‘인간의 본성’에 따라 반복될 일들을 일깨우는 것이 그의 저술 목적이었다. 이 기록은 인간 본성의 선악에 관심을 가진 사람들을 사로잡았는데... "
"33","키프로스 완충지대의 그리스-튀르키예 충돌, 1주일만에 진정","  키프로스의 튀르키예 지역과 그리스 지역의 완충지대 마을 부근에서 군사 충돌이 발생한지 1주일 만인 22일... 유엔 파견단이 공격을 당한 곳은 동지중해의 키프로스 섬 완충지대의 한 마을인 필라 였고, 그리스계와... "
