"","title","contents"
"19","한 달치 비가 하루에...슬로베니아 기록적 폭우","  슬로베니아에는 하루 동안 한 달 치 비가 내리는 등 엄청난 폭우로 국토의 2/3가 피해를 봤습니다. 류재복... 새벽 4시에 헬리콥터를 타고 대피했습니다.] 지난 4일부터 많은 비가 내린 슬로베니아. 한 달 동안 내릴 비가... "
"20","폭우 쏟아진 슬로베니아의 물에 잠긴 마을","  = 8일(현지시간) 기록적 폭우가 쏟아진 슬로베니아 드레타에서 물에 잠긴 마을이 보인다. 2023.8.10 "
"21","기록적 폭우에 폭삭 무너진 슬로베니아 주택","  = 9일(현지시간) 기록적 폭우가 쏟아진 슬로베니아 프레발리에의 주택이 물에 잠겨 부서진 모습이 보인다. 2023.8.10 "
"22","슬로베니아 수재민 위로 포옹하는 EU 집행위원장","  = 우르줄라 폰데어라이엔 EU 집행위원장이 9일(현지시간) 기록적 폭우가 쏟아진 슬로베니아 크르나 코로스켐의 수해 지역을 로베르트 골로프 총리와 방문해 주민을 위로하고 있다. 2023.8.10 "
"23","폭우에 고립된 주민 구출하는 슬로베니아 구조 헬기","  = 9일(현지시간) 기록적 폭우가 쏟아진 슬로베니아 프레발리에의 물에 잠겨 고립된 지역의 주민을 구조 헬기로 구출을 하고 있다. 2023.8.10 "
"24","돈치치의 농구 교실, 도쿄에서 열렸다…슬로베니아, 카와무라 분전한 일본에 ...","  슬로베니아는 19일(한국시간) 일본 도쿄 아리아케 아레나에서 열린 일본과의 2023 국제농구연맹(FIBA) 필리핀... 슬로베니아는 루카 돈치치-빈 프레펠리치-그레고르 흐로바트-알렉세이 니콜리치-토비가 선발 출전했다.... "
"25","[산업 이슈] 효성티앤씨 ‘리젠’ 방진복, 삼성전자 美 반도체 공장에 공급 外","  ◆HL그룹, 기록적 홍수 피해 입은 슬로베니아에 구호금 10만달러 지원 HL그룹(회장 : 정몽원)이 슬로베니아를 돕기 위해 구호금 10만 달러를 대한적십자사에 전달한다고 22일 밝혔다. 현지 시각 8월 2일, 슬로베니아... "
"26","숙소에 들어서는 슬로베니아 대원들","  = 새만금 세계스카우트잼버리에서 조기 철수한 슬로베니아 대원들과 지도자들이 8일 오후 경기 부천시 가톨릭대학교 성심교정에 도착해 짐을 옮기고 있다. 세계스카우트연맹은 기록적인 제6호 태풍 '카눈'이... "
"27","슬로베니아 대원들 '딱지치기에 열중'","  = '2023 세계잼버리스카우트 대회' 슬로베니아 스카우트 대원들이 9일 기아 오산교육센터에 입소해 딱지치기 등 한국 전통 놀이 체험을 하며 즐거운 시간을 보내고 있다. (현대차그룹 제공) 2023.8.9/뉴스1 "
"28","'캡틴 돈치치 웃을 수 있을까?' 슬로베니아, 월드컵 나설 최종 명단 발표","  슬로베니아가 월드컵에 나설 최종 명단을 공개했다. 슬로베니아 국가대표팀은 15일(이하 한국시간) 8월 말 개막하는 2023 FIBA 월드컵에 출전할 최종 명단을 발표했다. 슬로베니아 2023 FIBA 월드컵 최종엔트리 명단 자카... "
"29","[포토] 폭우 덮친 슬로베니아…떠내려가는 집들","  6일(현지시간) 폭우가 쏟아진 슬로베니아 프레발레 지역이 물에 잠겨 건물들이 파괴됐다. 2023.08.07/ ⓒ 로이터=뉴스1 "
"30","‘귀국길까지 배웅’..잼버리 대원들 “현대차 고마워요”","  필리핀, 슬로베니아, 엘살바도르 등 6개국 약 1천 명의 대원들은 4박 5일 동안 현대차그룹이 마련한 다양한 활동을 즐겼다. 기아 오산교육센터에 머문 슬로베니아 잼버리 대원들이 12일 즐거운 표정으로 손을 흔들며... "
"31","슬로베니아 대원들 'EV9과 함께'","  = '2023 세계잼버리스카우트 대회' 슬로베니아 스카우트 대원들이 9일 기아 오산교육센터에 전시된 플래그십 전동화 SUV EV9을 둘러보고 기념촬영하고 있다. (현대차그룹 제공) 2023.8.9/뉴스1 "
"32","슬로베니아 등 중부 유럽에 기록적 폭우…EU·나토 긴급지원","  슬로베니아를 중심으로 중부 유럽에 기록적 폭우가 쏟아지면서 유럽연합과 북대서양조약기구, 나토가 긴급 지원에 나섰습니다. 외신들에 따르면 슬로베니아에서는 지난 4일부터 북부 지역을 중심으로 강한 폭우가... "
"33","""73년만의 기록적 폭염"" 남부유럽, 폭염·화재에 몸살","  대규모 홍수 피해가 발생했던 중부 유럽의 슬로베니아에서는 이번 폭우를 1991년 유고슬라비아 연방에서 독립한 이래 최악의 자연재해로 규정했으며 EU는 슬로베니아에 긴급 자금 지원을 결정했다. 복구 펀드로 4억... "
"34","'빙하 녹아 주택 와르르' 미 알래스카 주민 대피","  유럽 슬로베니아에서도 온난화에 따른 기상이변으로 한 달치 비가 하루 만에 내렸습니다. 고정수... 유럽 슬로베니아 북부에도 온난화에 따른 기상이변으로 지역 한 달치 비가 하루 만에 내렸습니다. 현지 언론은 최소... "
"35","유럽도 기후재앙…곳곳 홍수·산불·폭우에 몸살","  슬로베니아 치명적 홍수…6명 사망 최근 며칠 동안의 폭우로 슬로베니아 전역 강이 범람했다. 1991년 독립 이래 최악의 자연 재해라고 한다. 현지 언론에 따르면 이번 폭우로 최소 6명이 사망했고 이재민 수천 명이... "
"36","현대차그룹, 세계 잼버리 대원들 전폭 지원..車산업 현장 찾는다","  오산교육센터에는 슬로베니아 및 필리핀 대원 186명, 현대엔지니어링 블루몬테에는 엘살바도르 대원 49명이... 슬로베니아 스카우트 대원들이 기아 오산교육센터에 전시된 기아 플래그십 전동화 SUV EV9을 둘러보고... "
"37","현대차그룹, 韓 문화·산업에 잼버리 정신까지 담은 ‘3색 프로그램’ 호평","  기아 오산교육센터에서 머무르는 슬로베니아 잼버리 대원들이 10일 현대차그룹이 짠 ‘잼버리 월드... 슬로베니아 스카우트 대원들이 기아 오산교육센터에 전시된 기아 플래그십 전동화 SUV EV9을 둘러보고 기념촬영하고... "
"38","귀국길 잼버리 대원들 현대차그룹에 특별한 감사","  기아 오산교육센터에 머문 슬로베니아, 필리핀 잼버리 대원들이 12일 퇴소식에서 연수원 관계자와 함께... 필리핀, 슬로베니아, 엘살바도르 등 6개국 약 1000명의 대원들은 4박 5일 동안 현대차그룹이 마련한 다양한... "
"39","‘슬로베니아 덮친 최악의 홍수’ 루카 돈치치, 피해 지원 나서","  6일(한국시간) BASKETNEWS 등 현지 매체는 루카 돈치치 재단이 홍수 피해를 입은 슬로베니아를 돕기 위해 나섰다고 보도했다. 슬로베니아는 3일과 4일에 일어난 홍수로 3명이 사망하고 도로, 다리 및 주택이 파괴되며 영토... "
"40","수술 받은 찬차르, 무기한 결장 … 사실상 시즌 마감","  찬차르는 이번 여름에도 어김없이 슬로베니아 대표팀에 합류했다. 대회를 준비하는 도중 리투아니아와의... 한편, 찬차르의 이탈로 오는 2023 농구 월드컵에서 높은 곳을 노리는 슬로베니아의 전력 손실도 적지 않다.... "
"41","[속보]'국비 횡령 의혹'피티지 기술력도 '의문 투성'","  자동차 등에 탑재되는 인휠모터의 경우 고도의 기술력이 필요해 미국, 일본, 슬로베니아 등 선진국 주도로... 다만 이미 슬로베니아 엘라페(ELAPHE)가 생산, 중국에서 판매 중이던 인휠모터 모델(M1100) 3대가 회사로 들어와... "
"42","순항 이어가는 미국, 돈치치 빠진 슬로베니아에 평가전서 30점 차 완승","  미국이 슬로베니아를 눌렀다. 미국 남자농구 국가대표팀은 13일(이하 한국시간) 스페인 말라가에서 열린 슬로베니아와의 평가전에서 92-62로 승리했다. 승패에 큰 의미가 없는 평가전이었지만 경기를 앞둔 양 팀의 상황은... "
